round,p_aggressive,p_defensive,p_balanced,avg_reward,strategy_entropy,personality_norm,phase
58,0.5,0.5,0.0,1.6124999999999998,0.6931471803599453,0.02040412361836889,tail
59,0.75,0.25,0.0,1.55625,0.5623351444188083,0.02248499994305613,tail
60,0.0,0.5,0.5,1.6125,0.6931471803599453,0.020431011117362147,tail
61,0.25,0.25,0.5,1.66875,1.0397207705399178,0.018783679242969836,tail
62,0.25,0.25,0.5,1.6875000000000004,1.0397207705399178,0.01844487331969273,tail
63,0.25,0.25,0.5,1.7437500000000004,1.0397207705399178,0.019066341825976964,tail
64,0.0,0.5,0.5,1.6875,0.6931471803599453,0.021178936783541526,tail
65,0.5,0.0,0.5,1.74375,0.6931471803599453,0.023349879619715522,tail
66,0.5,0.0,0.5,1.7625000000000002,0.6931471803599453,0.022735583086458292,tail
67,0.0,0.5,0.5,1.8375,0.6931471803599453,0.02745698280853006,tail
68,0.5,0.0,0.5,1.89375,0.6931471803599453,0.025425056782036683,tail
69,0.0,0.5,0.5,1.89375,0.6931471803599453,0.025425056782036683,tail
70,0.25,0.25,0.5,1.89375,1.0397207705399178,0.025425056782036683,tail
71,0.0,0.5,0.5,1.96875,0.6931471803599453,0.02152568629233224,tail
72,0.25,0.25,0.5,1.9125,1.0397207705399178,0.02343359342442483,tail
73,0.5,0.0,0.5,1.96875,0.6931471803599453,0.021608621165649412,tail
74,0.25,0.25,0.5,2.025,1.0397207705399178,0.02934082351768904,tail
75,0.25,0.25,0.5,2.08125,1.0397207705399178,0.027214276804265077,tail
76,0.25,0.5,0.25,2.0999999999999996,1.0397207705399178,0.026909309192618695,tail
77,0.25,0.0,0.75,2.0437499999999997,0.5623351444188083,0.028764668284078112,tail
78,0.75,0.25,0.0,2.0625,0.5623351444188083,0.02997038333009971,tail
79,0.5,0.25,0.25,2.1187499999999995,1.0397207705399178,0.032165496119677575,tail
80,0.25,0.25,0.5,2.175,1.0397207705399178,0.0303716847756443,tail
81,0.5,0.5,0.0,2.25,0.6931471803599453,0.02670001170411714,tail
82,0.5,0.0,0.5,2.30625,0.6931471803599453,0.027337114770344836,tail
83,0.0,0.5,0.5,2.3625,0.6931471803599453,0.025818378672959674,tail
84,0.25,0.75,0.0,2.3812499999999996,0.5623351444188083,0.02556124563955806,tail
85,0.0,0.5,0.5,2.4,0.6931471803599453,0.025310691486318947,tail
86,0.0,0.75,0.25,2.4187499999999997,0.5623351444188083,0.02467145223847898,tail
87,0.25,0.25,0.5,2.4374999999999996,1.0397207705399178,0.0249930003221734,tail
88,0.25,0.5,0.25,2.4937499999999995,1.0397207705399178,0.02726010271201824,tail
89,0.25,0.5,0.25,2.5499999999999994,1.0397207705399178,0.025109244818337623,tail
90,0.75,0.0,0.25,2.568749999999999,0.5623351444188083,0.024859290976881408,tail
91,0.5,0.25,0.25,2.624999999999999,1.0397207705399178,0.025498794693396106,tail
92,0.25,0.25,0.5,2.5687499999999996,1.0397207705399178,0.027168985154772896,tail
93,0.0,0.5,0.5,2.5874999999999995,0.6931471803599453,0.028183737372824407,tail
94,0.5,0.0,0.5,2.662499999999999,0.6931471803599453,0.024888817983859186,tail
95,0.0,0.25,0.75,2.6812499999999986,0.5623351444188083,0.02465049749821928,tail
96,0.0,0.25,0.75,2.737499999999999,0.5623351444188083,0.02329931777006228,tail
97,0.75,0.0,0.25,2.756249999999999,0.5623351444188083,0.024009964746289157,tail
98,0.5,0.25,0.25,2.774999999999999,1.0397207705399178,0.02626505747866605,tail
99,0.5,0.25,0.25,2.7937499999999993,1.0397207705399178,0.02600869005833128,tail
100,0.25,0.25,0.5,2.812499999999999,1.0397207705399178,0.026339147255907795,tail
101,0.5,0.25,0.25,2.737499999999999,1.0397207705399178,0.03026199660605793,tail
102,0.5,0.0,0.5,2.7562499999999988,0.6931471803599453,0.02995556967433406,tail
103,1.0,0.0,0.0,2.7562499999999988,-1.000000082690371e-10,0.02995556967433406,tail
104,0.25,0.0,0.75,2.831249999999999,0.5623351444188083,0.026049269723448933,tail
105,0.5,0.25,0.25,2.8499999999999988,1.0397207705399178,0.026440872478289863,tail
106,0.25,0.25,0.5,2.774999999999999,1.0397207705399178,0.030139266410685876,tail
107,0.25,0.5,0.25,2.831249999999999,1.0397207705399178,0.028505051787894517,tail
108,0.0,0.75,0.25,2.8499999999999988,0.5623351444188083,0.03162601471664794,tail
109,0.5,0.5,0.0,2.906249999999999,0.6931471803599453,0.029315989135060862,tail
110,0.0,0.25,0.75,2.924999999999999,0.5623351444188083,0.03245808302815865,tail
111,0.5,0.25,0.25,2.981249999999999,1.0397207705399178,0.030777471302892004,tail
112,0.0,0.5,0.5,2.9062499999999996,0.6931471803599453,0.03558931761069305,tail
113,0.5,0.25,0.25,2.8499999999999988,1.0397207705399178,0.0378551433957185,tail
114,1.0,0.0,0.0,2.8687499999999986,-1.000000082690371e-10,0.038318434321539786,tail
115,0.25,0.0,0.75,2.924999999999999,0.5623351444188083,0.0358262260544881,tail
116,0.75,0.0,0.25,2.999999999999999,0.5623351444188083,0.03146472453357805,tail
117,0.75,0.25,0.0,3.0562499999999986,0.5623351444188083,0.02983130603345165,tail
118,0.75,0.0,0.25,2.981249999999999,0.5623351444188083,0.03366119884241605,tail
119,0.0,0.75,0.25,2.999999999999999,0.5623351444188083,0.03410755533523577,tail
120,0.5,0.5,0.0,3.0187499999999994,0.6931471803599453,0.034555839425652005,tail
121,0.0,0.5,0.5,3.0937499999999987,0.6931471803599453,0.030288025718972055,tail
122,0.5,0.25,0.25,3.112499999999999,1.0397207705399178,0.02967104807299513,tail
123,0.25,0.5,0.25,3.056249999999999,1.0397207705399178,0.035100795383987055,tail
124,0.75,0.25,0.0,3.112499999999999,0.5623351444188083,0.032688256842735616,tail
125,0.0,0.0,1.0,3.187499999999999,-1.000000082690371e-10,0.029007751598111902,tail
126,0.5,0.25,0.25,3.2437499999999995,1.0397207705399178,0.024117746935211223,tail
127,0.5,0.25,0.25,3.318749999999999,1.0397207705399178,0.0195666519433591,tail
128,0.25,0.5,0.25,3.374999999999999,1.0397207705399178,0.021710005233922268,tail
129,0.25,0.75,0.0,3.393749999999999,0.5623351444188083,0.022145157170611766,tail
130,0.5,0.0,0.5,3.4499999999999984,0.6931471803599453,0.02430379612927553,tail
131,0.75,0.25,0.0,3.5249999999999986,0.5623351444188083,0.029011503663806417,tail
132,0.5,0.0,0.5,3.543749999999999,0.6931471803599453,0.02868874626619947,tail
133,0.5,0.25,0.25,3.5624999999999987,1.0397207705399178,0.028370516444753,tail
134,0.75,0.25,0.0,3.581249999999998,0.5623351444188083,0.028056968258918,tail
135,0.0,0.75,0.25,3.5249999999999986,0.5623351444188083,0.030115856114288266,tail
136,0.0,0.25,0.75,3.5812499999999985,0.5623351444188083,0.028287963445042162,tail
137,0.25,0.25,0.5,3.599999999999998,1.0397207705399178,0.02797705348885744,tail
138,0.5,0.25,0.25,3.543749999999998,1.0397207705399178,0.03548963263437021,tail
139,0.0,0.5,0.5,3.6187499999999977,0.6931471803599453,0.03142905517029672,tail
140,0.5,0.25,0.25,3.6937499999999983,1.0397207705399178,0.027534170787966158,tail
141,0.25,0.0,0.75,3.712499999999998,0.5623351444188083,0.02856325692681678,tail
142,0.5,0.0,0.5,3.7312499999999975,0.6931471803599453,0.029656748052982983,tail
143,0.0,0.75,0.25,3.6749999999999976,0.5623351444188083,0.0348095754494181,tail
144,0.25,0.25,0.5,3.6937499999999974,1.0397207705399178,0.034442769765306136,tail
145,0.75,0.0,0.25,3.7124999999999972,0.5623351444188083,0.034892189253136835,tail
146,0.75,0.0,0.25,3.7687499999999976,0.5623351444188083,0.028035314663341204,tail
147,0.0,0.25,0.75,3.7874999999999974,0.5623351444188083,0.029225874614146104,tail
148,0.25,0.25,0.5,3.8437499999999973,1.0397207705399178,0.0298430569109452,tail
149,0.25,0.0,0.75,3.862499999999997,0.5623351444188083,0.03297583561628116,tail
150,0.25,0.0,0.75,3.787499999999998,0.5623351444188083,0.03703096614108247,tail
151,0.0,0.75,0.25,3.8624999999999976,0.5623351444188083,0.032651192873313674,tail
152,0.5,0.5,0.0,3.881249999999997,0.6931471803599453,0.033093815165579236,tail
153,0.5,0.5,0.0,3.8999999999999977,0.6931471803599453,0.03272329972081113,tail
154,0.75,0.25,0.0,3.8999999999999977,0.5623351444188083,0.03272329972081113,tail
155,0.75,0.0,0.25,3.9562499999999976,0.5623351444188083,0.027701736467990564,tail
156,0.0,0.5,0.5,4.0124999999999975,0.6931471803599453,0.02569536673691925,tail
157,0.25,0.25,0.5,3.9374999999999973,1.0397207705399178,0.030683195220951105,tail
158,0.5,0.5,0.0,3.9937499999999977,0.6931471803599453,0.03272740288054549,tail
159,0.25,0.25,0.5,3.9374999999999973,1.0397207705399178,0.03505808052955332,tail
160,0.25,0.25,0.5,3.9937499999999972,1.0397207705399178,0.032325534574804124,tail
161,0.5,0.0,0.5,4.049999999999997,0.6931471803599453,0.030365499021355716,tail
162,0.25,0.0,0.75,4.1062499999999975,0.5623351444188083,0.03761991641264071,tail
163,0.5,0.0,0.5,4.162499999999998,0.6931471803599453,0.03533123888249887,tail
164,0.75,0.0,0.25,4.181249999999997,0.5623351444188083,0.03576259520988107,tail
165,0.0,0.0,1.0,4.256249999999997,-1.000000082690371e-10,0.03183016147755894,tail
166,0.25,0.25,0.5,4.312499999999997,1.0397207705399178,0.02997201249838094,tail
167,0.5,0.0,0.5,4.331249999999997,0.6931471803599453,0.03034710179665555,tail
168,0.5,0.25,0.25,4.406249999999997,1.0397207705399178,0.0269010164569094,tail
169,0.0,0.5,0.5,4.481249999999997,0.6931471803599453,0.02401158879550368,tail
170,0.25,0.5,0.25,4.481249999999997,1.0397207705399178,0.02401158879550368,tail
171,0.25,0.25,0.5,4.537499999999997,1.0397207705399178,0.0246397932599351,tail
172,1.0,0.0,0.0,4.5937499999999964,-1.000000082690371e-10,0.02687175721311256,tail
173,0.75,0.0,0.25,4.668749999999997,0.5623351444188083,0.025396046429752364,tail
174,0.75,0.25,0.0,4.743749999999997,0.5623351444188083,0.024162162273283314,tail
175,0.5,0.0,0.5,4.799999999999996,0.6931471803599453,0.0198184782756696,tail
176,0.75,0.25,0.0,4.818749999999997,0.5623351444188083,0.019829733129122427,tail
177,0.25,0.25,0.5,4.743749999999997,1.0397207705399178,0.019681022964534733,tail
178,0.5,0.0,0.5,4.818749999999997,0.6931471803599453,0.01887975933374133,tail
179,0.0,0.25,0.75,4.8749999999999964,0.5623351444188083,0.02034222584536292,tail
180,1.0,0.0,0.0,4.818749999999997,-1.000000082690371e-10,0.019526596667892603,tail
181,0.25,0.25,0.5,4.893749999999996,1.0397207705399178,0.017556796474031307,tail
182,0.5,0.25,0.25,4.9687499999999964,1.0397207705399178,0.020075676055794987,tail
183,0.5,0.25,0.25,4.987499999999996,1.0397207705399178,0.020258224094085307,tail
184,0.0,0.75,0.25,5.043749999999997,0.5623351444188083,0.02165263969024463,tail
185,0.25,0.25,0.5,5.099999999999997,1.0397207705399178,0.02282238239618832,tail
186,0.25,0.25,0.5,5.1562499999999964,1.0397207705399178,0.02170838081808629,tail
187,0.0,0.5,0.5,5.231249999999997,0.6931471803599453,0.02443896299613357,tail
188,0.5,0.25,0.25,5.306249999999996,1.0397207705399178,0.02698886770568054,tail
189,0.25,0.25,0.5,5.362499999999996,1.0397207705399178,0.027917759812241996,tail
190,0.5,0.5,0.0,5.418749999999997,0.6931471803599453,0.026270853468635117,tail
191,0.25,0.5,0.25,5.493749999999996,1.0397207705399178,0.029544325349773734,tail
192,0.0,0.0,1.0,5.549999999999996,-1.000000082690371e-10,0.03232491567832982,tail
193,0.0,0.75,0.25,5.606249999999996,0.5623351444188083,0.033821939789301474,tail
194,0.25,0.0,0.75,5.5312499999999964,0.5623351444188083,0.029450902970264,tail
195,0.25,0.5,0.25,5.474999999999995,1.0397207705399178,0.027219970333180927,tail
196,0.75,0.25,0.0,5.531249999999996,0.5623351444188083,0.027028941776851067,tail
197,0.25,0.25,0.5,5.606249999999997,1.0397207705399178,0.03087259078825731,tail
198,0.0,0.5,0.5,5.662499999999996,0.6931471803599453,0.03383914931346098,tail
199,0.25,0.25,0.5,5.7187499999999964,1.0397207705399178,0.03662606505609204,tail
200,0.5,0.0,0.5,5.774999999999996,0.6931471803599453,0.036541952099441506,tail
